engine,state,task,granularity,level,metric,seed,value
hgi,florida,cat,poi,L1,f1,3,0.6323553323745728
hgi,florida,cat,poi,L1,f1_weighted,3,0.6732405424118042
hgi,florida,cat,poi,L1,mrr,3,0.809576153755188
hgi,florida,cat,poi,L1,top3_acc,3,0.937749981880188
hgi,florida,cat,poi,L1,ndcg_3,3,0.8326220512390137
hgi,florida,cat,poi,L1,top5_acc,3,0.9878749847412109
hgi,florida,cat,poi,L1,ndcg_5,3,0.8533934950828552
hgi,florida,cat,poi,L1,train_acc,3,0.6830146908760071
hgi,florida,cat,poi,L1,test_class_coverage,3,1.0
hgi,florida,cat,poi,L0,knn10_acc,4,0.765625
hgi,florida,cat,poi,L0,knn10_macro_f1,4,0.7437078089326974
hgi,florida,cat,poi,L0,silhouette,4,0.003192103933542967
hgi,florida,cat,poi,L0,cohesion,4,0.3368789255619049
hgi,florida,cat,poi,L0,centroid_inter_sim,4,0.20974311232566833
hgi,florida,cat,poi,L0,sep_ratio,4,1.6061501225309973
hgi,florida,cat,poi,L1,accuracy,4,0.6828749775886536
hgi,florida,cat,poi,L1,accuracy_macro,4,0.62031489610672
hgi,florida,cat,poi,L1,f1,4,0.6397777795791626
hgi,florida,cat,poi,L1,f1_weighted,4,0.6803336143493652
hgi,florida,cat,poi,L1,mrr,4,0.8142868876457214
hgi,florida,cat,poi,L1,top3_acc,4,0.9438750147819519
hgi,florida,cat,poi,L1,ndcg_3,4,0.8385626077651978
hgi,florida,cat,poi,L1,top5_acc,4,0.9908750057220459
hgi,florida,cat,poi,L1,ndcg_5,4,0.8580594658851624
hgi,florida,cat,poi,L1,train_acc,4,0.684374988079071
hgi,florida,cat,poi,L1,test_class_coverage,4,1.0
hgi,florida,reg,poi,L0,n_eval,-1,40000.0
hgi,florida,reg,poi,L0,label_coverage,-1,1.0
hgi,florida,reg,poi,L0,knn10_acc,0,0.063625
hgi,florida,reg,poi,L0,knn10_macro_f1,0,0.020938335645499122
hgi,florida,reg,poi,L0,silhouette,0,-0.45244571566581726
hgi,florida,reg,poi,L0,cohesion,0,0.6541550159454346
hgi,florida,reg,poi,L0,centroid_inter_sim,0,0.07171289622783661
hgi,florida,reg,poi,L0,sep_ratio,0,9.121860228140012
hgi,florida,reg,poi,L1,accuracy,0,0.05712499842047691
hgi,florida,reg,poi,L1,accuracy_macro,0,0.021363732975217042
hgi,florida,reg,poi,L1,f1,0,0.0171985924243927
hgi,florida,reg,poi,L1,f1_weighted,0,0.04967128485441208
hgi,florida,reg,poi,L1,mrr,0,0.09994827955961227
hgi,florida,reg,poi,L1,top3_acc,0,0.10275000333786011
hgi,florida,reg,poi,L1,ndcg_3,0,0.08339077234268188
hgi,florida,reg,poi,L1,top5_acc,0,0.13312500715255737
hgi,florida,reg,poi,L1,ndcg_5,0,0.09590834379196167
hgi,florida,reg,poi,L1,train_acc,0,0.2016911804676056
hgi,florida,reg,poi,L1,test_class_coverage,0,0.9269272926561929
hgi,florida,reg,poi,L0,knn10_acc,1,0.0615
hgi,florida,reg,poi,L0,knn10_macro_f1,1,0.016775306791249386
hgi,florida,reg,poi,L0,silhouette,1,-0.4437916576862335
hgi,florida,reg,poi,L0,cohesion,1,0.6527310609817505
hgi,florida,reg,poi,L0,centroid_inter_sim,1,0.07350005954504013
hgi,florida,reg,poi,L0,sep_ratio,1,8.880687512664709
hgi,florida,reg,poi,L1,accuracy,1,0.06037500128149986
hgi,florida,reg,poi,L1,accuracy_macro,1,0.0231401833828633
hgi,florida,reg,poi,L1,f1,1,0.01829022355377674
hgi,florida,reg,poi,L1,f1_weighted,1,0.05247391015291214
hgi,florida,reg,poi,L1,mrr,1,0.10198268294334412
hgi,florida,reg,poi,L1,top3_acc,1,0.10587500035762787
hgi,florida,reg,poi,L1,ndcg_3,1,0.08652917295694351
hgi,florida,reg,poi,L1,top5_acc,1,0.1315000057220459
hgi,florida,reg,poi,L1,ndcg_5,1,0.09709414839744568
hgi,florida,reg,poi,L1,train_acc,1,0.1881985366344452
hgi,florida,reg,poi,L1,test_class_coverage,1,0.9311243484735666
hgi,florida,reg,poi,L0,knn10_acc,2,0.060875
hgi,florida,reg,poi,L0,knn10_macro_f1,2,0.019540692585966565
hgi,florida,reg,poi,L0,silhouette,2,-0.4406013786792755
hgi,florida,reg,poi,L0,cohesion,2,0.6560423374176025
hgi,florida,reg,poi,L0,centroid_inter_sim,2,0.07280460000038147
hgi,florida,reg,poi,L0,sep_ratio,2,9.011001192426923
hgi,florida,reg,poi,L1,accuracy,2,0.050999999046325684
hgi,florida,reg,poi,L1,accuracy_macro,2,0.019151847150396483
hgi,florida,reg,poi,L1,f1,2,0.015585214830935001
hgi,florida,reg,poi,L1,f1_weighted,2,0.04485076665878296
hgi,florida,reg,poi,L1,mrr,2,0.09485551714897156
hgi,florida,reg,poi,L1,top3_acc,2,0.10074999928474426
hgi,florida,reg,poi,L1,ndcg_3,2,0.07954102754592896
hgi,florida,reg,poi,L1,top5_acc,2,0.12800000607967377
hgi,florida,reg,poi,L1,ndcg_5,2,0.09072917699813843
hgi,florida,reg,poi,L1,train_acc,2,0.2052573561668396
hgi,florida,reg,poi,L1,test_class_coverage,2,0.9194364161849711
hgi,florida,reg,poi,L0,knn10_acc,3,0.061375
hgi,florida,reg,poi,L0,knn10_macro_f1,3,0.019021218272239113
hgi,florida,reg,poi,L0,silhouette,3,-0.44077473878860474
hgi,florida,reg,poi,L0,cohesion,3,0.6580626368522644
hgi,florida,reg,poi,L0,centroid_inter_sim,3,0.07380983978509903
hgi,florida,reg,poi,L0,sep_ratio,3,8.915649170466242
hgi,florida,reg,poi,L1,accuracy,3,0.05700000002980232
hgi,florida,reg,poi,L1,accuracy_macro,3,0.022122502919653213
hgi,florida,reg,poi,L1,f1,3,0.017592042684555054
hgi,florida,reg,poi,L1,f1_weighted,3,0.05076155439019203
hgi,florida,reg,poi,L1,mrr,3,0.09997379779815674
hgi,florida,reg,poi,L1,top3_acc,3,0.10474999994039536
hgi,florida,reg,poi,L1,ndcg_3,3,0.08478652685880661
hgi,florida,reg,poi,L1,top5_acc,3,0.13237500190734863
hgi,florida,reg,poi,L1,ndcg_5,3,0.09610877931118011
hgi,florida,reg,poi,L1,train_acc,3,0.20352941751480103
hgi,florida,reg,poi,L1,test_class_coverage,3,0.9184191443074692
hgi,florida,reg,poi,L0,knn10_acc,4,0.061875
hgi,florida,reg,poi,L0,knn10_macro_f1,4,0.018196534155314917
hgi,florida,reg,poi,L0,silhouette,4,-0.44968631863594055
hgi,florida,reg,poi,L0,cohesion,4,0.6541488766670227
hgi,florida,reg,poi,L0,centroid_inter_sim,4,0.07466122508049011
hgi,florida,reg,poi,L0,sep_ratio,4,8.761560983787819
hgi,florida,reg,poi,L1,accuracy,4,0.0560000017285347
hgi,florida,reg,poi,L1,accuracy_macro,4,0.020266479471712773
hgi,florida,reg,poi,L1,f1,4,0.01655193418264389
hgi,florida,reg,poi,L1,f1_weighted,4,0.04869592934846878
hgi,florida,reg,poi,L1,mrr,4,0.09743142873048782
hgi,florida,reg,poi,L1,top3_acc,4,0.1002499982714653
hgi,florida,reg,poi,L1,ndcg_3,4,0.08157827705144882
hgi,florida,reg,poi,L1,top5_acc,4,0.12937499582767487
hgi,florida,reg,poi,L1,ndcg_5,4,0.09343697875738144
hgi,florida,reg,poi,L1,train_acc,4,0.1920955926179886
hgi,florida,reg,poi,L1,test_class_coverage,4,0.9209759650400583
hgi,georgia,cat,poi,L0,n_eval,-1,29667.0
hgi,georgia,cat,poi,L0,label_coverage,-1,1.0
hgi,georgia,cat,poi,L0,knn10_acc,0,0.7933940006740816
hgi,georgia,cat,poi,L0,knn10_macro_f1,0,0.7725421687692824
hgi,georgia,cat,poi,L0,silhouette,0,-0.0014331768034026027
hgi,georgia,cat,poi,L0,cohesion,0,0.33812347054481506
hgi,georgia,cat,poi,L0,centroid_inter_sim,0,0.2970828413963318
hgi,georgia,cat,poi,L0,sep_ratio,0,1.1381454040078063
hgi,georgia,cat,poi,L1,accuracy,0,0.6872261762619019
hgi,georgia,cat,poi,L1,accuracy_macro,0,0.6203731894493103
hgi,georgia,cat,poi,L1,f1,0,0.6399155855178833
hgi,georgia,cat,poi,L1,f1_weighted,0,0.6854087114334106
hgi,georgia,cat,poi,L1,mrr,0,0.8183907866477966
hgi,georgia,cat,poi,L1,top3_acc,0,0.947590172290802
hgi,georgia,cat,poi,L1,ndcg_3,0,0.843421995639801
hgi,georgia,cat,poi,L1,top5_acc,0,0.9878665208816528
hgi,georgia,cat,poi,L1,ndcg_5,0,0.8601329922676086
hgi,georgia,cat,poi,L1,train_acc,0,0.6935507655143738
hgi,georgia,cat,poi,L1,test_class_coverage,0,1.0
hgi,georgia,cat,poi,L0,knn10_acc,1,0.7915402763734412
hgi,georgia,cat,poi,L0,knn10_macro_f1,1,0.7686589573517038
hgi,georgia,cat,poi,L0,silhouette,1,-1.1866848581121303e-05
hgi,georgia,cat,poi,L0,cohesion,1,0.33682653307914734
hgi,georgia,cat,poi,L0,centroid_inter_sim,1,0.2983550429344177
hgi,georgia,cat,poi,L0,sep_ratio,1,1.128945332267054
hgi,georgia,cat,poi,L1,accuracy,1,0.6897539496421814
hgi,georgia,cat,poi,L1,accuracy_macro,1,0.6186804175376892
hgi,georgia,cat,poi,L1,f1,1,0.642418384552002
hgi,georgia,cat,poi,L1,f1_weighted,1,0.6870423555374146
hgi,georgia,cat,poi,L1,mrr,1,0.8199343085289001
hgi,georgia,cat,poi,L1,top3_acc,1,0.9491068124771118
hgi,georgia,cat,poi,L1,ndcg_3,1,0.8451354503631592
hgi,georgia,cat,poi,L1,top5_acc,1,0.9888776540756226
hgi,georgia,cat,poi,L1,ndcg_5,1,0.8616432547569275
hgi,georgia,cat,poi,L1,train_acc,1,0.6893372535705566
hgi,georgia,cat,poi,L1,test_class_coverage,1,1.0
hgi,georgia,cat,poi,L0,knn10_acc,2,0.7979099949435362
hgi,georgia,cat,poi,L0,knn10_macro_f1,2,0.7733075434197515
hgi,georgia,cat,poi,L0,silhouette,2,-0.00012134157441323623
hgi,georgia,cat,poi,L0,cohesion,2,0.3361527919769287
hgi,georgia,cat,poi,L0,centroid_inter_sim,2,0.2966490089893341
hgi,georgia,cat,poi,L0,sep_ratio,2,1.1331667451786935
hgi,georgia,cat,poi,L1,accuracy,2,0.6920613646507263
hgi,georgia,cat,poi,L1,accuracy_macro,2,0.6242953538894653
hgi,georgia,cat,poi,L1,f1,2,0.644838273525238
hgi,georgia,cat,poi,L1,f1_weighted,2,0.6902289986610413
hgi,georgia,cat,poi,L1,mrr,2,0.8201411366462708
hgi,georgia,cat,poi,L1,top3_acc,2,0.946907103061676
hgi,georgia,cat,poi,L1,ndcg_3,2,0.8443329334259033
hgi,georgia,cat,poi,L1,top5_acc,2,0.9873588681221008
hgi,georgia,cat,poi,L1,ndcg_5,2,0.8612152934074402
hgi,georgia,cat,poi,L1,train_acc,2,0.6903286576271057
hgi,georgia,cat,poi,L1,test_class_coverage,2,1.0
hgi,georgia,cat,poi,L0,knn10_acc,3,0.7899882015843587
hgi,georgia,cat,poi,L0,knn10_macro_f1,3,0.7745307004978667
hgi,georgia,cat,poi,L0,silhouette,3,-0.0016666785813868046
hgi,georgia,cat,poi,L0,cohesion,3,0.3315707743167877
hgi,georgia,cat,poi,L0,centroid_inter_sim,3,0.30471929907798767
hgi,georgia,cat,poi,L0,sep_ratio,3,1.0881187221158837
hgi,georgia,cat,poi,L1,accuracy,3,0.6841395497322083
hgi,georgia,cat,poi,L1,accuracy_macro,3,0.6164915561676025
hgi,georgia,cat,poi,L1,f1,3,0.6379512548446655
hgi,georgia,cat,poi,L1,f1_weighted,3,0.6822683811187744
hgi,georgia,cat,poi,L1,mrr,3,0.8168103098869324
hgi,georgia,cat,poi,L1,top3_acc,3,0.9516264796257019
hgi,georgia,cat,poi,L1,ndcg_3,3,0.8436585664749146
hgi,georgia,cat,poi,L1,top5_acc,3,0.9908983707427979
hgi,georgia,cat,poi,L1,ndcg_5,3,0.860069751739502
hgi,georgia,cat,poi,L1,train_acc,3,0.6965250372886658
hgi,georgia,cat,poi,L1,test_class_coverage,3,1.0
hgi,georgia,cat,poi,L0,knn10_acc,4,0.7942019214562616
hgi,georgia,cat,poi,L0,knn10_macro_f1,4,0.7732516845244113
hgi,georgia,cat,poi,L0,silhouette,4,-0.001724985777400434
hgi,georgia,cat,poi,L0,cohesion,4,0.3355085849761963
hgi,georgia,cat,poi,L0,centroid_inter_sim,4,0.29840853810310364
hgi,georgia,cat,poi,L0,sep_ratio,4,1.1243263584511585
hgi,georgia,cat,poi,L1,accuracy,4,0.680768609046936
hgi,georgia,cat,poi,L1,accuracy_macro,4,0.6054485440254211
hgi,georgia,cat,poi,L1,f1,4,0.6243564486503601
hgi,georgia,cat,poi,L1,f1_weighted,4,0.6787378191947937
hgi,georgia,cat,poi,L1,mrr,4,0.8159852027893066
hgi,georgia,cat,poi,L1,top3_acc,4,0.946907103061676
hgi,georgia,cat,poi,L1,ndcg_3,4,0.8412022590637207
hgi,georgia,cat,poi,L1,top5_acc,4,0.9908983707427979
hgi,georgia,cat,poi,L1,ndcg_5,4,0.8594539165496826
hgi,georgia,cat,poi,L1,train_acc,4,0.6920140981674194
hgi,georgia,cat,poi,L1,test_class_coverage,4,1.0
hgi,georgia,reg,poi,L0,n_eval,-1,29667.0
hgi,georgia,reg,poi,L0,label_coverage,-1,1.0
hgi,georgia,reg,poi,L0,knn10_acc,0,0.0910010111223458
hgi,georgia,reg,poi,L0,knn10_macro_f1,0,0.0318603137362452
hgi,georgia,reg,poi,L0,silhouette,0,-0.4025926887989044
hgi,georgia,reg,poi,L0,cohesion,0,0.6018368005752563
hgi,georgia,reg,poi,L0,centroid_inter_sim,0,0.09133727103471756
hgi,georgia,reg,poi,L0,sep_ratio,0,6.589169938594908
hgi,georgia,reg,poi,L1,accuracy,0,0.09538254141807556
hgi,georgia,reg,poi,L1,accuracy_macro,0,0.05223266079894498
hgi,georgia,reg,poi,L1,f1,0,0.04366941377520561
hgi,georgia,reg,poi,L1,f1_weighted,0,0.0865057110786438
hgi,georgia,reg,poi,L1,mrr,0,0.16831837594509125
hgi,georgia,reg,poi,L1,top3_acc,0,0.18149645626544952
hgi,georgia,reg,poi,L1,ndcg_3,0,0.14527946710586548
hgi,georgia,reg,poi,L1,top5_acc,0,0.23003032803535461
hgi,georgia,reg,poi,L1,ndcg_5,0,0.16514793038368225
hgi,georgia,reg,poi,L1,train_acc,0,0.3296981155872345
hgi,georgia,reg,poi,L1,test_class_coverage,0,0.928475935828877
hgi,georgia,reg,poi,L0,knn10_acc,1,0.09521402089652849
hgi,georgia,reg,poi,L0,knn10_macro_f1,1,0.03147733015073695
hgi,georgia,reg,poi,L0,silhouette,1,-0.3916983902454376
hgi,georgia,reg,poi,L0,cohesion,1,0.6082949042320251
hgi,georgia,reg,poi,L0,centroid_inter_sim,1,0.08832629770040512
hgi,georgia,reg,poi,L0,sep_ratio,1,6.886905939330854
hgi,georgia,reg,poi,L1,accuracy,1,0.10296595841646194
hgi,georgia,reg,poi,L1,accuracy_macro,1,0.05628194803279947
hgi,georgia,reg,poi,L1,f1,1,0.04852712154388428
hgi,georgia,reg,poi,L1,f1_weighted,1,0.09598325192928314
hgi,georgia,reg,poi,L1,mrr,1,0.17341364920139313
hgi,georgia,reg,poi,L1,top3_acc,1,0.18655207753181458
hgi,georgia,reg,poi,L1,ndcg_3,1,0.15087082982063293
hgi,georgia,reg,poi,L1,top5_acc,1,0.23643410205841064
hgi,georgia,reg,poi,L1,ndcg_5,1,0.17129777371883392
hgi,georgia,reg,poi,L1,train_acc,1,0.3329698145389557
hgi,georgia,reg,poi,L1,test_class_coverage,1,0.9231274638633377
hgi,georgia,reg,poi,L0,knn10_acc,2,0.0901736052587224
hgi,georgia,reg,poi,L0,knn10_macro_f1,2,0.03132685082607453
hgi,georgia,reg,poi,L0,silhouette,2,-0.4065895974636078
hgi,georgia,reg,poi,L0,cohesion,2,0.6095115542411804
hgi,georgia,reg,poi,L0,centroid_inter_sim,2,0.09297427535057068
hgi,georgia,reg,poi,L0,sep_ratio,2,6.555701046799707
hgi,georgia,reg,poi,L1,accuracy,2,0.1016349196434021
hgi,georgia,reg,poi,L1,accuracy_macro,2,0.05552651131782046
hgi,georgia,reg,poi,L1,f1,2,0.04925307258963585
hgi,georgia,reg,poi,L1,f1_weighted,2,0.09732989966869354
hgi,georgia,reg,poi,L1,mrr,2,0.17082591354846954
hgi,georgia,reg,poi,L1,top3_acc,2,0.1816955953836441
hgi,georgia,reg,poi,L1,ndcg_3,2,0.14782224595546722
hgi,georgia,reg,poi,L1,top5_acc,2,0.22787797451019287
hgi,georgia,reg,poi,L1,ndcg_5,2,0.1667664349079132
hgi,georgia,reg,poi,L1,train_acc,2,0.33321768045425415
hgi,georgia,reg,poi,L1,test_class_coverage,2,0.9342105263157895
hgi,georgia,reg,poi,L0,knn10_acc,3,0.09303893477161639
hgi,georgia,reg,poi,L0,knn10_macro_f1,3,0.0344979905215107
hgi,georgia,reg,poi,L0,silhouette,3,-0.3922160267829895
hgi,georgia,reg,poi,L0,cohesion,3,0.6031205654144287
hgi,georgia,reg,poi,L0,centroid_inter_sim,3,0.0934564545750618
hgi,georgia,reg,poi,L0,sep_ratio,3,6.453492893099405
hgi,georgia,reg,poi,L1,accuracy,3,0.10652283579111099
hgi,georgia,reg,poi,L1,accuracy_macro,3,0.05667005930638473
hgi,georgia,reg,poi,L1,f1,3,0.05048270523548126
hgi,georgia,reg,poi,L1,f1_weighted,3,0.10015450417995453
hgi,georgia,reg,poi,L1,mrr,3,0.17524319887161255
hgi,georgia,reg,poi,L1,top3_acc,3,0.18456092476844788
hgi,georgia,reg,poi,L1,ndcg_3,3,0.15134578943252563
hgi,georgia,reg,poi,L1,top5_acc,3,0.23360863327980042
hgi,georgia,reg,poi,L1,ndcg_5,3,0.17153139412403107
hgi,georgia,reg,poi,L1,train_acc,3,0.34471818804740906
hgi,georgia,reg,poi,L1,test_class_coverage,3,0.9264214046822743
hgi,georgia,reg,poi,L0,knn10_acc,4,0.09489297151525367
hgi,georgia,reg,poi,L0,knn10_macro_f1,4,0.03718559313948704
hgi,georgia,reg,poi,L0,silhouette,4,-0.40489718317985535
hgi,georgia,reg,poi,L0,cohesion,4,0.6056126356124878
hgi,georgia,reg,poi,L0,centroid_inter_sim,4,0.08900034427642822
hgi,georgia,reg,poi,L0,sep_ratio,4,6.804610033097193
hgi,georgia,reg,poi,L1,accuracy,4,0.10399460792541504
hgi,georgia,reg,poi,L1,accuracy_macro,4,0.060148416669385814
hgi,georgia,reg,poi,L1,f1,4,0.05184916779398918
hgi,georgia,reg,poi,L1,f1_weighted,4,0.09855074435472488
hgi,georgia,reg,poi,L1,mrr,4,0.17532718181610107
hgi,georgia,reg,poi,L1,top3_acc,4,0.18574076890945435
hgi,georgia,reg,poi,L1,ndcg_3,4,0.15139983594417572
hgi,georgia,reg,poi,L1,top5_acc,4,0.23782235383987427
hgi,georgia,reg,poi,L1,ndcg_5,4,0.17280341684818268
hgi,georgia,reg,poi,L1,train_acc,4,0.34471818804740906
hgi,georgia,reg,poi,L1,test_class_coverage,4,0.9158940397350993
hgi,california,cat,poi,L0,n_eval,-1,40000.0
hgi,california,cat,poi,L0,label_coverage,-1,1.0
hgi,california,cat,poi,L0,knn10_acc,0,0.738125
hgi,california,cat,poi,L0,knn10_macro_f1,0,0.7112483145832583
hgi,california,cat,poi,L0,silhouette,0,0.0060353768058121204
hgi,california,cat,poi,L0,cohesion,0,0.3640592694282532
hgi,california,cat,poi,L0,centroid_inter_sim,0,0.23386886715888977
hgi,california,cat,poi,L0,sep_ratio,0,1.5566812028080355
hgi,california,cat,poi,L1,accuracy,0,0.6767500042915344
hgi,california,cat,poi,L1,accuracy_macro,0,0.5955072045326233
hgi,california,cat,poi,L1,f1,0,0.6112723350524902
hgi,california,cat,poi,L1,f1_weighted,0,0.6730542182922363
hgi,california,cat,poi,L1,mrr,0,0.8099815249443054
hgi,california,cat,poi,L1,top3_acc,0,0.940750002861023
hgi,california,cat,poi,L1,ndcg_3,0,0.8341503739356995
hgi,california,cat,poi,L1,top5_acc,0,0.9881250262260437
hgi,california,cat,poi,L1,ndcg_5,0,0.8538032174110413
hgi,california,cat,poi,L1,train_acc,0,0.6806985139846802
hgi,california,cat,poi,L1,test_class_coverage,0,1.0
hgi,california,cat,poi,L0,knn10_acc,1,0.725625
hgi,california,cat,poi,L0,knn10_macro_f1,1,0.6999183640682106
hgi,california,cat,poi,L0,silhouette,1,0.00204147445037961
hgi,california,cat,poi,L0,cohesion,1,0.35973817110061646
hgi,california,cat,poi,L0,centroid_inter_sim,1,0.2378280907869339
hgi,california,cat,poi,L0,sep_ratio,1,1.5125974812744039
hgi,california,cat,poi,L1,accuracy,1,0.6683750152587891
hgi,california,cat,poi,L1,accuracy_macro,1,0.5901684165000916
hgi,california,cat,poi,L1,f1,1,0.6096817851066589
hgi,california,cat,poi,L1,f1_weighted,1,0.6653587818145752
hgi,california,cat,poi,L1,mrr,1,0.8060110211372375
hgi,california,cat,poi,L1,top3_acc,1,0.9419999718666077
hgi,california,cat,poi,L1,ndcg_3,1,0.8317171335220337
hgi,california,cat,poi,L1,top5_acc,1,0.9883750081062317
hgi,california,cat,poi,L1,ndcg_5,1,0.8509886264801025
hgi,california,cat,poi,L1,train_acc,1,0.6843382120132446
hgi,california,cat,poi,L1,test_class_coverage,1,1.0
hgi,california,cat,poi,L0,knn10_acc,2,0.73475
hgi,california,cat,poi,L0,knn10_macro_f1,2,0.7110226557589081
hgi,california,cat,poi,L0,silhouette,2,0.006018997635692358
hgi,california,cat,poi,L0,cohesion,2,0.3658018112182617
hgi,california,cat,poi,L0,centroid_inter_sim,2,0.22569088637828827
hgi,california,cat,poi,L0,sep_ratio,2,1.6208089617102601
hgi,california,cat,poi,L1,accuracy,2,0.6778749823570251
hgi,california,cat,poi,L1,accuracy_macro,2,0.603174090385437
hgi,california,cat,poi,L1,f1,2,0.6254616379737854
hgi,california,cat,poi,L1,f1_weighted,2,0.6742899417877197
hgi,california,cat,poi,L1,mrr,2,0.8123425245285034
hgi,california,cat,poi,L1,top3_acc,2,0.9452499747276306
hgi,california,cat,poi,L1,ndcg_3,2,0.8377648591995239
hgi,california,cat,poi,L1,top5_acc,2,0.9898750185966492
hgi,california,cat,poi,L1,ndcg_5,2,0.8563044667243958
hgi,california,cat,poi,L1,train_acc,2,0.6806985139846802
hgi,california,cat,poi,L1,test_class_coverage,2,1.0
hgi,california,cat,poi,L0,knn10_acc,3,0.733875
hgi,california,cat,poi,L0,knn10_macro_f1,3,0.7068608802060515
hgi,california,cat,poi,L0,silhouette,3,0.005307765211910009
hgi,california,cat,poi,L0,cohesion,3,0.36329084634780884
hgi,california,cat,poi,L0,centroid_inter_sim,3,0.22851046919822693
hgi,california,cat,poi,L0,sep_ratio,3,1.589821453793714
hgi,california,cat,poi,L1,accuracy,3,0.6786249876022339
hgi,california,cat,poi,L1,accuracy_macro,3,0.6058892011642456
hgi,california,cat,poi,L1,f1,3,0.6238613724708557
hgi,california,cat,poi,L1,f1_weighted,3,0.6753023862838745
hgi,california,cat,poi,L1,mrr,3,0.8124664425849915
hgi,california,cat,poi,L1,top3_acc,3,0.9384999871253967
hgi,california,cat,poi,L1,ndcg_3,3,0.8351085186004639
hgi,california,cat,poi,L1,top5_acc,3,0.9878749847412109
hgi,california,cat,poi,L1,ndcg_5,3,0.8556172251701355
hgi,california,cat,poi,L1,train_acc,3,0.679007351398468
hgi,california,cat,poi,L1,test_class_coverage,3,1.0
hgi,california,cat,poi,L0,knn10_acc,4,0.738625
hgi,california,cat,poi,L0,knn10_macro_f1,4,0.7153317487679713
hgi,california,cat,poi,L0,silhouette,4,0.0037630810402333736
hgi,california,cat,poi,L0,cohesion,4,0.3620002865791321
hgi,california,cat,poi,L0,centroid_inter_sim,4,0.23986932635307312
hgi,california,cat,poi,L0,sep_ratio,4,1.509156223027406
hgi,california,cat,poi,L1,accuracy,4,0.6778749823570251
hgi,california,cat,poi,L1,accuracy_macro,4,0.6038665771484375
hgi,california,cat,poi,L1,f1,4,0.6266534328460693
hgi,california,cat,poi,L1,f1_weighted,4,0.6745269298553467
hgi,california,cat,poi,L1,mrr,4,0.8133053779602051
hgi,california,cat,poi,L1,top3_acc,4,0.9455000162124634
hgi,california,cat,poi,L1,ndcg_3,4,0.8386918306350708
hgi,california,cat,poi,L1,top5_acc,4,0.9878749847412109
hgi,california,cat,poi,L1,ndcg_5,4,0.8563446402549744
hgi,california,cat,poi,L1,train_acc,4,0.6792279481887817
hgi,california,cat,poi,L1,test_class_coverage,4,1.0
hgi,california,reg,poi,L0,n_eval,-1,40000.0
hgi,california,reg,poi,L0,label_coverage,-1,1.0
hgi,california,reg,poi,L0,knn10_acc,0,0.032125
hgi,california,reg,poi,L0,knn10_macro_f1,0,0.013058635298849137
hgi,california,reg,poi,L0,silhouette,0,-0.4744601547718048
hgi,california,reg,poi,L0,cohesion,0,0.716899037361145
hgi,california,reg,poi,L0,centroid_inter_sim,0,0.07495004683732986
hgi,california,reg,poi,L0,sep_ratio,0,9.565024541173255
hgi,california,reg,poi,L1,accuracy,0,0.023624999448657036
hgi,california,reg,poi,L1,accuracy_macro,0,0.01120783055407098
hgi,california,reg,poi,L1,f1,0,0.00654058251529932
hgi,california,reg,poi,L1,f1_weighted,0,0.015182492323219776
hgi,california,reg,poi,L1,mrr,0,0.04764513298869133
hgi,california,reg,poi,L1,top3_acc,0,0.045249998569488525
hgi,california,reg,poi,L1,ndcg_3,0,0.036205049604177475
hgi,california,reg,poi,L1,top5_acc,0,0.06262499839067459
hgi,california,reg,poi,L1,ndcg_5,0,0.043342944234609604
hgi,california,reg,poi,L1,train_acc,0,0.10863970220088959
hgi,california,reg,poi,L1,test_class_coverage,0,0.8750687947165657
hgi,california,reg,poi,L0,knn10_acc,1,0.03175
hgi,california,reg,poi,L0,knn10_macro_f1,1,0.011630863021427237
hgi,california,reg,poi,L0,silhouette,1,-0.48095402121543884
hgi,california,reg,poi,L0,cohesion,1,0.7194722890853882
hgi,california,reg,poi,L0,centroid_inter_sim,1,0.07288260757923126
hgi,california,reg,poi,L0,sep_ratio,1,9.871659549272357
hgi,california,reg,poi,L1,accuracy,1,0.0253749992698431
hgi,california,reg,poi,L1,accuracy_macro,1,0.012675555784310868
hgi,california,reg,poi,L1,f1,1,0.008948495611548424
hgi,california,reg,poi,L1,f1_weighted,1,0.017979217693209648
hgi,california,reg,poi,L1,mrr,1,0.050227534025907516
hgi,california,reg,poi,L1,top3_acc,1,0.050999999046325684
hgi,california,reg,poi,L1,ndcg_3,1,0.0400368794798851
hgi,california,reg,poi,L1,top5_acc,1,0.06650000065565109
hgi,california,reg,poi,L1,ndcg_5,1,0.046361785382032394
hgi,california,reg,poi,L1,train_acc,1,0.1262499988079071
hgi,california,reg,poi,L1,test_class_coverage,1,0.8657534246575342
hgi,california,reg,poi,L0,knn10_acc,2,0.0315
hgi,california,reg,poi,L0,knn10_macro_f1,2,0.011368095936675282
hgi,california,reg,poi,L0,silhouette,2,-0.47891005873680115
hgi,california,reg,poi,L0,cohesion,2,0.7239784002304077
hgi,california,reg,poi,L0,centroid_inter_sim,2,0.07378070056438446
hgi,california,reg,poi,L0,sep_ratio,2,9.812571508434385
hgi,california,reg,poi,L1,accuracy,2,0.0215000007301569
